Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Utah,US,2020-11-02 05:30:37,40.15,-111.8624,116510,614,85299.0,30597.0,49.0,3634.1711276317405,,,,84000049.0,USA,43617.38363384673,,2020-11-01,1398355.0,0.5269933911252253
Vermont,US,2020-11-02 05:30:37,44.0459,-72.7107,2196,58,1816.0,322.0,50.0,351.92928080462957,,,,84000050.0,USA,66146.51860850111,,2020-11-01,412747.0,2.6411657559198543
Virginia,US,2020-11-02 05:30:37,37.7693,-78.17,182392,3655,20044.0,158693.0,51.0,2136.8589303122635,,,,84000051.0,USA,31019.308843434126,,2020-11-01,2647659.0,2.003925610772402
Washington,US,2020-11-02 05:30:37,47.4009,-121.4905,111848,2353,,105949.0,53.0,1422.4100062863654,,,,84000053.0,USA,32175.396292502075,,2020-11-01,2450122.0,2.184369662558279
West Virginia,US,2020-11-02 05:30:37,38.4912,-80.9545,24883,460,19011.0,5412.0,54.0,1388.4463718657007,,,,84000054.0,USA,43946.50662027166,,2020-11-01,787586.0,1.8486516899087733
Wisconsin,US,2020-11-02 05:30:37,44.2685,-89.6165,241422,2047,179230.0,47585.0,55.0,3930.6929026589214,,,,84000055.0,USA,56855.191488645476,,2020-11-01,3310356.0,0.8944254616319004
Wyoming,US,2020-11-02 05:30:37,42.756,-107.3025,13723,87,8676.0,4960.0,56.0,2371.107835904064,,,,84000056.0,USA,22632.04546279194,,2020-11-01,130985.0,0.6339721635210961
Alabama,US,2020-11-03 06:00:57,32.3182,-86.9023,195692,2973,81005.0,110914.0,1.0,3974.8041324159694,,,,84000001.0,USA,27664.05917786092,,2020-11-02,1356420.0,1.525460254910412
Alaska,US,2020-11-03 06:00:57,61.3707,-152.4044,17057,84,7110.0,9863.0,2.0,2331.640568932875,,,,84000002.0,USA,84775.37267017066,,2020-11-02,620170.0,0.4924664360673037
Arizona,US,2020-11-03 06:00:57,33.7298,-111.4312,248139,5982,41589.0,200568.0,4.0,3409.103554925957,,,,84000004.0,USA,24627.99419183353,,2020-11-02,1792602.0,2.4107455901732497
Arkansas,US,2020-11-03 06:00:57,34.9697,-92.3731,113641,1985,101507.0,10149.0,5.0,3765.6852466230407,,,,84000005.0,USA,45179.508013111525,,2020-11-02,1363429.0,1.7467287334676744
California,US,2020-11-03 06:00:57,36.1162,-119.6816,945821,17700,,922722.0,6.0,2380.0508516060972,,,,84000006.0,USA,47864.93789529382,,2020-11-02,18912501.0,1.8809860794907758
Colorado,US,2020-11-03 06:00:57,39.0598,-105.3111,112147,2292,8038.0,101794.0,8.0,1947.0244859288568,,,,84000008.0,USA,35334.055945610286,,2020-11-02,2034795.0,2.0441653883200743
Connecticut,US,2020-11-03 06:00:57,41.5978,-72.7554,73858,4627,9800.0,59431.0,9.0,2071.5863828073307,,,,84000009.0,USA,66418.0471305676,,2020-11-02,2367994.0,6.264724200492838
Delaware,US,2020-11-03 06:00:57,39.3185,-75.5071,25311,740,13375.0,11226.0,10.0,2599.295106411821,,,,84000010.0,USA,58123.22082147215,,2020-11-02,565983.0,2.805104500019754
District of Columbia,US,2020-11-03 06:00:57,38.8974,-77.0268,17438,647,13443.0,3348.0,11.0,2470.850118101478,,,,84000011.0,USA,74838.78829442196,,2020-11-02,528174.0,3.7102878770501206
Florida,US,2020-11-03 06:00:57,27.7663,-81.6868,812063,16834,,795229.0,12.0,3780.9523414873743,,,,84000012.0,USA,47150.05123677602,,2020-11-02,10126764.0,2.072991873783192
Georgia,US,2020-11-03 06:00:57,33.0406,-83.6431,362921,7999,,354922.0,13.0,3418.164652571533,,,,84000013.0,USA,33875.45169859013,,2020-11-02,3596700.0,2.2040609388820163
Hawaii,US,2020-11-03 06:00:57,21.0943,-157.4983,15231,219,11824.0,3188.0,15.0,1075.732834606518,,,,84000015.0,USA,37692.10776115355,,2020-11-02,533672.0,1.437857002166634
Idaho,US,2020-11-03 06:00:57,44.2405,-114.4788,65845,632,30218.0,34995.0,16.0,3684.5330192242586,,,,84000016.0,USA,21707.94011409769,,2020-11-02,387935.0,0.9598299035613942
Illinois,US,2020-11-03 06:00:57,40.3495,-88.9861,429749,10093,,419656.0,17.0,3391.375241174888,,,,84000017.0,USA,62206.37112850631,,2020-11-02,7882680.0,2.348580217755015
Indiana,US,2020-11-03 06:00:57,39.8494,-86.2583,185185,4587,123980.0,56815.0,18.0,2750.727509013001,,,,84000018.0,USA,44121.113707085286,,2020-11-02,2970330.0,2.3706023706023704
Iowa,US,2020-11-03 06:00:57,42.0115,-93.2105,132516,1756,93943.0,36817.0,19.0,4200.096986754652,,,,84000019.0,USA,28557.02092188129,,2020-11-02,900994.0,1.3251230040146096
Kansas,US,2020-11-03 06:00:57,38.5266,-96.7265,90619,1046,2682.0,81553.0,20.0,2927.250546971593,,,,84000020.0,USA,22492.15154974713,,2020-11-02,655267.0,1.2253752345215758
Kentucky,US,2020-11-03 06:00:57,37.6681,-84.6701,109670,1492,18516.0,89662.0,21.0,2454.745456975029,,,,84000021.0,USA,43112.82405851995,,2020-11-02,1926140.0,1.3604449712774689
Louisiana,US,2020-11-03 06:00:57,31.1695,-91.8678,183616,5934,168634.0,9048.0,22.0,3949.755571014762,,,,84000022.0,USA,59982.95471900884,,2020-11-02,2788484.0,3.2317445102823283
Maine,US,2020-11-03 06:00:57,44.6939,-69.3819,6798,148,5588.0,1062.0,23.0,505.7237995197186,,,,84000023.0,USA,47941.470541849056,,2020-11-02,644435.0,2.1771109149749925
Maryland,US,2020-11-03 06:00:57,39.0639,-76.8021,146995,4155,8201.0,134639.0,24.0,2431.405565627026,,,,84000024.0,USA,57549.026743062816,,2020-11-02,3479230.0,2.826626756012109
Massachusetts,US,2020-11-03 06:00:57,42.2302,-71.5301,160549,10023,127054.0,23472.0,25.0,2329.327966922901,,,,84000025.0,USA,90200.07680809133,,2020-11-02,6217043.0,6.242953864552255
Michigan,US,2020-11-03 06:00:57,43.3266,-84.5361,204326,7716,121093.0,75517.0,26.0,2045.9489907585541,,,,84000026.0,USA,50148.900700190265,,2020-11-02,5008299.0,3.776318236543563
Minnesota,US,2020-11-03 06:00:57,45.6945,-93.9002,153620,2538,132125.0,18957.0,27.0,2723.936597281525,,,,84000027.0,USA,50938.83785325,,2020-11-02,2872763.0,1.6521286290847546
Mississippi,US,2020-11-03 06:00:57,32.7416,-89.6787,120865,3348,105839.0,11678.0,28.0,4061.120595776623,,,,84000028.0,USA,32191.70142355104,,2020-11-02,958073.0,2.770032681090473
Missouri,US,2020-11-03 06:00:57,38.4561,-92.2884,191674,3032,,188180.0,29.0,3115.6862451176617,,,,84000029.0,USA,41609.84047389232,,2020-11-02,2553774.0,1.59133577027868
Montana,US,2020-11-03 06:00:57,46.9219,-110.4544,34252,386,21496.0,12370.0,30.0,3204.7815355480743,,,,84000030.0,USA,47618.02731717906,,2020-11-02,508931.0,1.1269414924675931
Nebraska,US,2020-11-03 06:00:57,41.1254,-98.2681,72620,656,44773.0,27191.0,31.0,3754.12012357269,,,,84000031.0,USA,49136.324911807635,,2020-11-02,950497.0,0.903332415312586
Nevada,US,2020-11-03 06:00:57,38.3135,-117.0554,102114,1784,2442.0,97826.0,32.0,3315.221696563421,,,,84000032.0,USA,41252.55344209839,,2020-11-02,1270643.0,1.8077834577041345
New Hampshire,US,2020-11-03 06:00:57,43.4525,-71.5639,11288,483,9430.0,1407.0,33.0,832.5298537703967,,,,84000033.0,USA,46078.32105498889,,2020-11-02,626532.0,4.26678445229682
New Jersey,US,2020-11-03 06:00:57,40.2989,-74.521,254211,16357,37342.0,187298.0,34.0,2713.261031344747,,,,84000034.0,USA,53160.27916538602,,2020-11-02,4721797.0,6.7872214176939965
New Mexico,US,2020-11-03 06:00:57,34.8405,-106.2485,48104,1036,21623.0,25445.0,35.0,2294.13080418098,,,,84000035.0,USA,56395.34745084125,,2020-11-02,1182514.0,2.1536670547147847
New York,US,2020-11-03 06:00:57,42.1657,-74.9481,515753,33763,79831.0,397998.0,36.0,2628.660120375905,,,,84000036.0,USA,75938.5595264538,,2020-11-02,14772754.0,6.558681810359661
North Carolina,US,2020-11-03 06:00:57,35.6301,-79.8064,278028,4390,246318.0,27320.0,37.0,2650.8941003904997,,,,84000037.0,USA,39355.100512162186,,2020-11-02,4127596.0,1.5789776569266405
North Dakota,US,2020-11-03 06:00:57,47.5289,-99.78399999999999,46015,540,37035.0,8440.0,38.0,6038.222611808487,,,,84000038.0,USA,111377.42073479586,,2020-11-02,848765.0,1.1735303705313485
Ohio,US,2020-11-03 06:00:57,40.3888,-82.7649,221909,6090,171657.0,44912.0,39.0,1898.4267394410172,,,,84000039.0,USA,39052.64733811842,,2020-11-02,4564903.0,2.4063918092551453
Oklahoma,US,2020-11-03 06:00:57,35.5653,-96.9289,125195,1354,107893.0,15948.0,40.0,3163.909970530489,,,,84000040.0,USA,40936.03415339663,,2020-11-02,1619827.0,1.0815128399696474
Oregon,US,2020-11-03 06:00:57,44.571999999999996,-122.0709,45978,692,5870.0,39416.0,41.0,1090.1106446419014,,,,84000041.0,USA,20672.223042830792,,2020-11-02,871900.0,1.5050676410457176
Pennsylvania,US,2020-11-03 06:00:57,40.5908,-77.2098,217243,8812,161116.0,47315.0,42.0,1696.9472478065713,,,,84000042.0,USA,19923.93525724792,,2020-11-02,2550660.0,4.056287199127245
Rhode Island,US,2020-11-03 06:00:57,41.6809,-71.5118,34120,1226,2811.0,30099.0,44.0,3220.8095257424047,,,,84000044.0,USA,109347.710553815,,2020-11-02,1158387.0,3.5463071512309496
South Carolina,US,2020-11-03 06:00:57,33.8569,-80.945,178917,3946,91934.0,83037.0,45.0,3474.984238782733,,,,84000045.0,USA,35776.66190042795,,2020-11-02,1842038.0,2.2054919320131683
South Dakota,US,2020-11-03 06:00:57,44.2998,-99.4388,47850,438,34087.0,13325.0,46.0,5408.863754282724,,,,84000046.0,USA,29743.324829114947,,2020-11-02,263127.0,0.915360501567398
Tennessee,US,2020-11-03 06:00:57,35.7478,-86.6923,264587,3379,234460.0,26748.0,47.0,3874.363136742452,,,,84000047.0,USA,54481.80116658325,,2020-11-02,3720657.0,1.2770846640235536
Texas,US,2020-11-03 06:00:57,31.0545,-97.5635,982529,18882,787685.0,136084.0,48.0,3249.782270799084,,,,84000048.0,USA,28596.14094843333,,2020-11-02,8291703.0,1.9668832636635991
Utah,US,2020-11-03 06:00:57,40.15,-111.8624,117706,614,86269.0,30823.0,49.0,3671.476669376205,,,,84000049.0,USA,43985.13642412034,,2020-11-02,1410145.0,0.5216386590318249
Vermont,US,2020-11-03 06:00:57,44.0459,-72.7107,2219,58,1826.0,335.0,50.0,355.6152432174285,,,,84000050.0,USA,66590.59694962572,,2020-11-02,415518.0,2.6137899954934656
Virginia,US,2020-11-03 06:00:57,37.7693,-78.17,183418,3658,20124.0,159636.0,51.0,2148.8792890039845,,,,84000051.0,USA,31200.85609322644,,2020-11-02,2663155.0,1.9943516993970056
Washington,US,2020-11-03 06:00:57,47.4009,-121.4905,112593,2358,,106976.0,53.0,1436.054321446145,,,,84000053.0,USA,32425.222521183165,,2020-11-02,2469146.0,2.174588949649761
West Virginia,US,2020-11-03 06:00:57,38.4912,-80.9545,25238,461,19220.0,5557.0,54.0,1408.255014795103,,,,84000054.0,USA,44331.79867499709,,2020-11-02,794491.0,1.8266106664553448
Wisconsin,US,2020-11-03 06:00:57,44.2685,-89.6165,244927,2050,181845.0,48400.0,55.0,3989.654498445152,,,,84000055.0,USA,57156.76639700853,,2020-11-02,3327915.0,0.8824985471060505
Wyoming,US,2020-11-03 06:00:57,42.756,-107.3025,14167,97,8963.0,5107.0,56.0,2447.8237055492873,,,,84000056.0,USA,23156.09778854411,,2020-11-02,134018.0,0.6846897720053646
Alabama,US,2020-11-04 05:30:25,32.3182,-86.9023,197504,2987,81005.0,111937.0,1.0,3995.953650535315,,,,84000001.0,USA,27799.25701355344,,2020-11-03,1363049.0,1.5245318457196229
Alaska,US,2020-11-04 05:30:25,61.3707,-152.4044,17448,84,7113.0,10251.0,2.0,2385.089092263634,,,,84000002.0,USA,85402.12837214388,,2020-11-03,624755.0,0.4814305364511692
Arizona,US,2020-11-04 05:30:25,33.7298,-111.4312,249818,6020,41776.0,202022.0,4.0,3432.1708070254685,,,,84000004.0,USA,24774.077629340445,,2020-11-03,1803235.0,2.4097543011312235
Arkansas,US,2020-11-04 05:30:25,34.9697,-92.3731,114519,2003,102666.0,9850.0,5.0,3794.7792500772084,,,,84000005.0,USA,45360.30172933696,,2020-11-03,1368885.0,1.7490547420078764
California,US,2020-11-04 05:30:25,36.1162,-119.6816,950944,17752,,927656.0,6.0,2392.6798550413127,,,,84000006.0,USA,48276.000568229225,,2020-11-03,19074921.0,1.8769813021141293
Colorado,US,2020-11-04 05:30:25,39.0598,-105.3111,114709,2311,8106.0,104292.0,8.0,1991.9128086441192,,,,84000008.0,USA,35782.88707799767,,2020-11-03,2060642.0,2.0146631912055724
Connecticut,US,2020-11-04 05:30:25,41.5978,-72.7554,74843,4635,9800.0,60408.0,9.0,2099.213892177544,,,,84000009.0,USA,66418.0471305676,,2020-11-03,2367994.0,6.192963937843219
Delaware,US,2020-11-04 05:30:25,39.3185,-75.5071,25426,744,13497.0,11217.0,10.0,2611.104949453872,,,,84000010.0,USA,58541.90543088469,,2020-11-03,570060.0,2.80028317470306
District of Columbia,US,2020-11-04 05:30:25,38.8974,-77.0268,17524,647,13517.0,3360.0,11.0,2483.035753504433,,,,84000011.0,USA,75581.97036056727,,2020-11-03,533419.0,3.6920794339191967
Florida,US,2020-11-04 05:30:25,27.7663,-81.6868,816700,16890,,799810.0,12.0,3802.5421393324627,,,,84000012.0,USA,47409.37092208551,,2020-11-03,10182460.0,2.0680788539243298
Georgia,US,2020-11-04 05:30:25,33.0406,-83.6431,394526,8479,,356560.0,13.0,3433.8746793831237,,,,84000013.0,USA,34083.882689801474,,2020-11-03,3618830.0,2.2022057714302954
Hawaii,US,2020-11-04 05:30:25,21.0943,-157.4983,15318,219,11868.0,3231.0,15.0,1081.8774578492971,,,,84000015.0,USA,37956.89158341997,,2020-11-03,537421.0,1.429690560125343
Idaho,US,2020-11-04 05:30:25,44.2405,-114.4788,67024,647,30525.0,35852.0,16.0,3750.5071164171422,,,,84000016.0,USA,21839.77639313623,,2020-11-03,390291.0,0.9653258534256386
Illinois,US,2020-11-04 05:30:25,40.3495,-88.9861,436265,10161,,426104.0,17.0,3442.796422076985,,,,84000017.0,USA,62856.90904251253,,2020-11-03,7965115.0,2.329088971152854
Indiana,US,2020-11-04 05:30:25,39.8494,-86.2583,188066,4630,125661.0,57966.0,18.0,2793.5217199559315,,,,84000018.0,USA,44492.65539341486,,2020-11-03,2995343.0,2.3603415822105007
Iowa,US,2020-11-04 05:30:25,42.0115,-93.2105,134326,1780,95500.0,37046.0,19.0,4257.46496908151,,,,84000019.0,USA,28624.911650137714,,2020-11-03,903136.0,1.3251343745812427
Kansas,US,2020-11-04 05:30:25,38.5266,-96.7265,93286,1057,2682.0,82551.0,20.0,2961.9189692563177,,,,84000020.0,USA,22492.15154974713,,2020-11-03,655267.0,1.2249391586510603
Kentucky,US,2020-11-04 05:30:25,37.6681,-84.6701,111379,1503,19043.0,90833.0,21.0,2492.99803275665,,,,84000021.0,USA,43284.70324484357,,2020-11-03,1933819.0,1.3494464845258085
Louisiana,US,2020-11-04 05:30:25,31.1695,-91.8678,184769,5951,168634.0,10184.0,22.0,3974.5577024923023,,,,84000022.0,USA,60614.860542325594,,2020-11-03,2817860.0,3.220778377325201
Maine,US,2020-11-04 05:30:25,44.6939,-69.3819,6925,148,5632.0,1145.0,23.0,515.1717139855915,,,,84000023.0,USA,48203.780356074785,,2020-11-03,647961.0,2.137184115523466
Maryland,US,2020-11-04 05:30:25,39.0639,-76.8021,147766,4162,8223.0,135381.0,24.0,2444.1584734885073,,,,84000024.0,USA,57877.97237035371,,2020-11-03,3499117.0,2.816615459577981
Massachusetts,US,2020-11-04 05:30:25,42.2302,-71.5301,161585,10035,127054.0,24496.0,25.0,2344.3587909936346,,,,84000025.0,USA,90995.76743020641,,2020-11-03,6271886.0,6.210353683819663
Michigan,US,2020-11-04 05:30:25,43.3266,-84.5361,207763,7761,121093.0,78909.0,26.0,2080.3642226978923,,,,84000026.0,USA,50571.365946263184,,2020-11-03,5050490.0,3.7355063221074016
Minnesota,US,2020-11-04 05:30:25,45.6945,-93.9002,157096,2553,134227.0,20316.0,27.0,2785.57182454458,,,,84000027.0,USA,51133.44274945599,,2020-11-03,2883738.0,1.6251209451545552
Mississippi,US,2020-11-04 05:30:25,32.7416,-89.6787,121509,3384,105839.0,12286.0,28.0,4082.759297333568,,,,84000028.0,USA,32213.340125107985,,2020-11-03,958717.0,2.784978890452559
Missouri,US,2020-11-04 05:30:25,38.4561,-92.2884,193973,3066,,190366.0,29.0,3151.8251619408,,,,84000029.0,USA,42123.182544870586,,2020-11-03,2585280.0,1.5896319808106865
Montana,US,2020-11-04 05:30:25,46.9219,-110.4544,35159,399,21990.0,12770.0,30.0,3289.644809305581,,,,84000030.0,USA,47954.20564420301,,2020-11-03,512524.0,1.1348445632697175
Nebraska,US,2020-11-04 05:30:25,41.1254,-98.2681,74060,660,45108.0,28292.0,31.0,3828.561503054165,,,,84000031.0,USA,49651.57298770476,,2020-11-03,960464.0,0.8911693221712126
Nevada,US,2020-11-04 05:30:25,38.3135,-117.0554,103025,1807,2462.0,98756.0,32.0,3344.7981206146696,,,,84000032.0,USA,41489.58689105357,,2020-11-03,1277944.0,1.7539432176656151
New Hampshire,US,2020-11-04 05:30:25,43.4525,-71.5639,11416,483,9515.0,1450.0,33.0,841.9436189013695,,,,84000033.0,USA,46410.15627585568,,2020-11-03,631044.0,4.219077568134172
New Jersey,US,2020-11-04 05:30:25,40.2989,-74.521,256657,16371,37394.0,189060.0,34.0,2733.841541331586,,,,84000034.0,USA,53665.357304898906,,2020-11-03,4766659.0,6.741892309276228
New Mexico,US,2020-11-04 05:30:25,34.8405,-106.2485,49240,1045,21758.0,26437.0,35.0,2348.3078496148228,,,,84000035.0,USA,56815.64877250362,,2020-11-03,1191327.0,2.1222583265637693
New York,US,2020-11-04 05:30:25,42.1657,-74.9481,517822,33773,79990.0,400156.0,36.0,2640.591097948597,,,,84000036.0,USA,76595.86334861777,,2020-11-03,14900623.0,6.529826412479148
North Carolina,US,2020-11-04 05:30:25,35.6301,-79.8064,280377,4457,246318.0,29602.0,37.0,2673.290946182353,,,,84000037.0,USA,39640.014324828066,,2020-11-03,4157478.0,1.5896453703406486
North Dakota,US,2020-11-04 05:30:25,47.5289,-99.78399999999999,47187,555,38236.0,8396.0,38.0,6192.015872724268,,,,84000038.0,USA,112375.63347864084,,2020-11-03,856372.0,1.1761714031406956
Ohio,US,2020-11-04 05:30:25,40.3888,-82.7649,226138,6144,174130.0,46635.0,39.0,1934.605743812612,,,,84000039.0,USA,39393.238144938456,,2020-11-03,4604715.0,2.3759828069585827
Oklahoma,US,2020-11-04 05:30:25,35.5653,-96.9289,126526,1375,109234.0,15917.0,40.0,3197.54681042646,,,,84000040.0,USA,41631.31344657315,,2020-11-03,1647339.0,1.086733161563631
Oregon,US,2020-11-04 05:30:25,44.571999999999996,-122.0709,46460,701,5870.0,39889.0,41.0,1101.5385738845262,,,,84000041.0,USA,20802.719562646984,,2020-11-03,877404.0,1.5088247955230305
Pennsylvania,US,2020-11-04 05:30:25,40.5908,-77.2098,220074,8842,161153.0,50079.0,42.0,1719.0609990369464,,,,84000042.0,USA,20068.889295249355,,2020-11-03,2569217.0,4.017739487626889
Rhode Island,US,2020-11-04 05:30:25,41.6809,-71.5118,34543,1227,2825.0,30506.0,44.0,3260.7392569671715,,,,84000044.0,USA,110449.50682534094,,2020-11-03,1170059.0,3.508670352893496
South Carolina,US,2020-11-04 05:30:25,33.8569,-80.945,179952,3968,92763.0,83221.0,45.0,3495.0863458331537,,,,84000045.0,USA,36030.80303159197,,2020-11-03,1855123.0,2.205032453098604
South Dakota,US,2020-11-04 05:30:25,44.2998,-99.4388,48854,446,35041.0,13367.0,46.0,5522.353810903411,,,,84000046.0,USA,29978.782785231368,,2020-11-03,265210.0,0.912924223195644
Tennessee,US,2020-11-04 05:30:25,35.7478,-86.6923,266357,3454,237736.0,25167.0,47.0,3900.281351741807,,,,84000047.0,USA,54685.442192569695,,2020-11-03,3734564.0,1.2967558577398004
Texas,US,2020-11-04 05:30:25,31.0545,-97.5635,992250,18987,792286.0,139384.0,48.0,3277.3689476791546,,,,84000048.0,USA,28724.3177746522,,2020-11-03,8328869.0,1.9606398807957888
Utah,US,2020-11-04 05:30:25,40.15,-111.8624,119375,620,87211.0,31544.0,49.0,3723.535991425964,,,,84000049.0,USA,44319.201935895595,,2020-11-03,1420855.0,0.5193717277486911
Vermont,US,2020-11-04 05:30:25,44.0459,-72.7107,2237,58,1833.0,346.0,50.0,358.49990945353204,,,,84000050.0,USA,66691.23974941866,,2020-11-03,416146.0,2.592758158247653
Virginia,US,2020-11-04 05:30:25,37.7693,-78.17,184679,3666,20306.0,160707.0,51.0,2163.6528487605733,,,,84000051.0,USA,31464.624470989984,,2020-11-03,2685669.0,1.9850659793479497
Washington,US,2020-11-04 05:30:25,47.4009,-121.4905,114127,2368,,107611.0,53.0,1444.6821511477576,,,,84000053.0,USA,32438.86683634294,,2020-11-03,2470185.0,2.181600021816
West Virginia,US,2020-11-04 05:30:25,38.4912,-80.9545,25596,471,19617.0,5508.0,54.0,1428.2310547070078,,,,84000054.0,USA,44661.961323485186,,2020-11-03,800408.0,1.8401312705110169
Wisconsin,US,2020-11-04 05:30:25,44.2685,-89.6165,251031,2102,185241.0,50723.0,55.0,4088.7711221801733,,,,84000055.0,USA,58001.31010501794,,2020-11-03,3377088.0,0.882948426066721
Wyoming,US,2020-11-04 05:30:25,42.756,-107.3025,14621,93,9312.0,5216.0,56.0,2526.2674100964305,,,,84000056.0,USA,23383.82642861709,,2020-11-03,135336.0,0.6360714041447233
Alabama,US,2020-11-05 06:05:43,32.3182,-86.9023,198927,3006,84471.0,110300.0,1.0,4033.643437887822,,,,84000001.0,USA,27973.898598564,,2020-11-04,1371612.0,1.5198936175591702
Alaska,US,2020-11-05 06:05:43,61.3707,-152.4044,17860,84,7124.0,10652.0,2.0,2441.4082523973234,,,,84000002.0,USA,85812.62943496299,,2020-11-04,627758.0,0.4703247480403136
Arizona,US,2020-11-05 06:05:43,33.7298,-111.4312,250633,6059,42039.0,202535.0,4.0,3443.3678352929505,,,,84000004.0,USA,24898.976014591582,,2020-11-04,1812326.0,2.4174789433155253
Arkansas,US,2020-11-05 06:05:43,34.9697,-92.3731,115812,2026,103762.0,10024.0,5.0,3837.624974981808,,,,84000005.0,USA,45732.65858220084,,2020-11-04,1380122.0,1.7493869374503506
California,US,2020-11-05 06:05:43,36.1162,-119.6816,956520,17820,,933112.0,6.0,2406.647684692405,,,,84000006.0,USA,48544.50229236659,,2020-11-04,19181012.0,1.872712741345224
Colorado,US,2020-11-05 06:05:43,39.0598,-105.3111,117637,2333,8179.0,107125.0,8.0,2042.7572995185053,,,,84000008.0,USA,36156.3891798478,,2020-11-04,2082151.0,1.9832195652728308
Connecticut,US,2020-11-05 06:05:43,41.5978,-72.7554,75373,4645,9800.0,60928.0,9.0,2114.0794555950188,,,,84000009.0,USA,67368.40540467009,,2020-11-04,2401877.0,6.1626842503283665
Delaware,US,2020-11-05 06:05:43,39.3185,-75.5071,25534,745,13598.0,11224.0,10.0,2622.1959324846675,,,,84000010.0,USA,58790.733689066336,,2020-11-04,572483.0,2.7884389441528943
District of Columbia,US,2020-11-05 06:05:43,38.8974,-77.0268,17601,647,13601.0,3353.0,11.0,2493.946147993125,,,,84000011.0,USA,76102.26865358648,,2020-11-04,537091.0,3.675927504119084
Florida,US,2020-11-05 06:05:43,27.7663,-81.6868,821123,16922,,804201.0,12.0,3823.1355565998406,,,,84000012.0,USA,47663.112738553406,,2020-11-04,10236958.0,2.060836196282408
